,Unnamed: 0,Unnamed: 0_x,name,nbIterTraces,nbGranular,mu,lambda,nbElite,nbClose,nbIterPenaltyManagement,targetFeasible,penaltyIncrease,penaltyDecrease,Unnamed: 0_y,hiper_parameter_agg,conj_clientes,instancia,custo
609,609,4,K5C15J3,6,490,16,22,24,6,6,130,0.4,1.38,609,K5C15J3,K5E4C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n251-k28.vrp,39561.0
610,610,4,K5C15J3,6,490,16,22,24,6,6,130,0.4,1.38,610,K5C15J3,K5E4C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n733-k159.vrp,140713.0
611,611,4,K5C15J3,6,490,16,22,24,6,6,130,0.4,1.38,611,K5C15J3,K5E4C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_17.vrp,724.0
612,612,4,K5C15J3,6,490,16,22,24,6,6,130,0.4,1.38,612,K5C15J3,K5E4C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n298-k31.vrp,35767.0
613,613,4,K5C15J3,6,490,16,22,24,6,6,130,0.4,1.38,613,K5C15J3,K5E4C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n685-k75.vrp,70970.0
614,614,4,K5C15J3,6,490,16,22,24,6,6,130,0.4,1.38,614,K5C15J3,K5E4C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n459-k26.vrp,25170.0
615,615,4,K5C15J3,6,490,16,22,24,6,6,130,0.4,1.38,615,K5C15J3,K5E2C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n480-k70.vrp,91795.0
616,616,4,K5C15J3,6,490,16,22,24,6,6,130,0.4,1.38,616,K5C15J3,K5E2C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_2.vrp,8644.0
617,617,4,K5C15J3,6,490,16,22,24,6,6,130,0.4,1.38,617,K5C15J3,K5E2C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n856-k95.vrp,90544.0
618,618,4,K5C15J3,6,490,16,22,24,6,6,130,0.4,1.38,618,K5C15J3,K5E2C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n115-k10.vrp,12757.0
619,619,4,K5C15J3,6,490,16,22,24,6,6,130,0.4,1.38,619,K5C15J3,K5E2C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_4.vrp,14178.0
620,620,4,K5C15J3,6,490,16,22,24,6,6,130,0.4,1.38,620,K5C15J3,K5E2C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_3.vrp,11181.0
621,621,4,K5C15J3,6,490,16,22,24,6,6,130,0.4,1.38,621,K5C15J3,K5E2C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n613-k62.vrp,62562.0
622,622,4,K5C15J3,6,490,16,22,24,6,6,130,0.4,1.38,622,K5C15J3,K5E2C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n627-k43.vrp,64707.0
623,623,4,K5C15J3,6,490,16,22,24,6,6,130,0.4,1.38,623,K5C15J3,K5E2C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n916-k207.vrp,335956.0
624,624,4,K5C15J3,6,490,16,22,24,6,6,130,0.4,1.38,624,K5C15J3,K5E2C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT7.vrp,914.0
625,625,4,K5C15J3,6,490,16,22,24,6,6,130,0.4,1.38,625,K5C15J3,K5E2C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n294-k50.vrp,48468.0
626,626,4,K5C15J3,6,490,16,22,24,6,6,130,0.4,1.38,626,K5C15J3,K5E2C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n162-k11.vrp,14310.0
627,627,4,K5C15J3,6,490,16,22,24,6,6,130,0.4,1.38,627,K5C15J3,K5E2C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_5.vrp,6615.0
628,628,4,K5C15J3,6,490,16,22,24,6,6,130,0.4,1.38,628,K5C15J3,K5E2C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n186-k15.vrp,24619.0
629,629,4,K5C15J3,6,490,16,22,24,6,6,130,0.4,1.38,629,K5C15J3,K5E2C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n979-k58.vrp,123740.0
630,630,4,K5C15J3,6,490,16,22,24,6,6,130,0.4,1.38,630,K5C15J3,K5E1C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n469-k138.vrp,225603.0
631,631,4,K5C15J3,6,490,16,22,24,6,6,130,0.4,1.38,631,K5C15J3,K5E1C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT12.vrp,820.0
632,632,4,K5C15J3,6,490,16,22,24,6,6,130,0.4,1.38,632,K5C15J3,K5E1C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n176-k26.vrp,48917.0
633,633,4,K5C15J3,6,490,16,22,24,6,6,130,0.4,1.38,633,K5C15J3,K5E1C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n837-k142.vrp,198704.0
634,634,4,K5C15J3,6,490,16,22,24,6,6,130,0.4,1.38,634,K5C15J3,K5E1C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n819-k171.vrp,162355.0
635,635,4,K5C15J3,6,490,16,22,24,6,6,130,0.4,1.38,635,K5C15J3,K5E1C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_12.vrp,1004.0
636,636,4,K5C15J3,6,490,16,22,24,6,6,130,0.4,1.38,636,K5C15J3,K5E1C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n139-k10.vrp,13672.0
637,637,4,K5C15J3,6,490,16,22,24,6,6,130,0.4,1.38,637,K5C15J3,K5E1C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT4.vrp,1047.0
638,638,4,K5C15J3,6,490,16,22,24,6,6,130,0.4,1.38,638,K5C15J3,K5E1C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n536-k96.vrp,97457.0
639,639,4,K5C15J3,6,490,16,22,24,6,6,130,0.4,1.38,639,K5C15J3,K5E1C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n393-k38.vrp,39673.0
640,640,4,K5C15J3,6,490,16,22,24,6,6,130,0.4,1.38,640,K5C15J3,K5E1C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n280-k17.vrp,34674.0
641,641,4,K5C15J3,6,490,16,22,24,6,6,130,0.4,1.38,641,K5C15J3,K5E1C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_10.vrp,662.0
642,642,4,K5C15J3,6,490,16,22,24,6,6,130,0.4,1.38,642,K5C15J3,K5E1C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n351-k40.vrp,27069.0
643,643,4,K5C15J3,6,490,16,22,24,6,6,130,0.4,1.38,643,K5C15J3,K5E1C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n148-k46.vrp,44334.0
644,644,4,K5C15J3,6,490,16,22,24,6,6,130,0.4,1.38,644,K5C15J3,K5E1C15J3,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n167-k10.vrp,21151.0
