,Unnamed: 0,Unnamed: 0.1,Unnamed: 0_x,.ID.,nbIterTraces,nbGranular,mu,lambda,nbElite,nbClose,nbIterPenaltyManagement,targetFeasible,penaltyIncrease,penaltyDecrease,.PARENT.,name,Unnamed: 0_y,hiper_parameter_agg,conj_clientes,instancia,custo
14,14,2,18.0,5.0,5,700,25,30,20,5,5,100,0.3,1.2,5.0,K3C18J1,14,K3C18J1,K3E2C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT4.vrp,1039.0
15,15,2,18.0,5.0,5,700,25,30,20,5,5,100,0.3,1.2,5.0,K3C18J1,15,K3C18J1,K3E2C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n895-k37.vrp,57568.0
16,16,2,18.0,5.0,5,700,25,30,20,5,5,100,0.3,1.2,5.0,K3C18J1,16,K3C18J1,K3E2C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n491-k59.vrp,69286.0
17,17,2,18.0,5.0,5,700,25,30,20,5,5,100,0.3,1.2,5.0,K3C18J1,17,K3C18J1,K3E2C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n979-k58.vrp,123920.0
18,18,2,18.0,5.0,5,700,25,30,20,5,5,100,0.3,1.2,5.0,K3C18J1,18,K3C18J1,K3E3C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n837-k142.vrp,198679.0
19,19,2,18.0,5.0,5,700,25,30,20,5,5,100,0.3,1.2,5.0,K3C18J1,19,K3C18J1,K3E3C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n480-k70.vrp,91530.0
20,20,2,18.0,5.0,5,700,25,30,20,5,5,100,0.3,1.2,5.0,K3C18J1,20,K3C18J1,K3E3C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n561-k42.vrp,44660.0
21,21,2,18.0,5.0,5,700,25,30,20,5,5,100,0.3,1.2,5.0,K3C18J1,21,K3C18J1,K3E3C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n420-k130.vrp,110160.0
22,22,2,18.0,5.0,5,700,25,30,20,5,5,100,0.3,1.2,5.0,K3C18J1,22,K3C18J1,K3E3C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n190-k8.vrp,17469.0
23,23,2,18.0,5.0,5,700,25,30,20,5,5,100,0.3,1.2,5.0,K3C18J1,23,K3C18J1,K3E3C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n275-k28.vrp,21669.0
24,24,2,18.0,5.0,5,700,25,30,20,5,5,100,0.3,1.2,5.0,K3C18J1,24,K3C18J1,K3E3C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n701-k44.vrp,85872.0
25,25,2,18.0,5.0,5,700,25,30,20,5,5,100,0.3,1.2,5.0,K3C18J1,25,K3C18J1,K3E3C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n256-k16.vrp,19207.0
26,26,2,18.0,5.0,5,700,25,30,20,5,5,100,0.3,1.2,5.0,K3C18J1,26,K3C18J1,K3E3C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n586-k159.vrp,194520.0
27,27,2,18.0,5.0,5,700,25,30,20,5,5,100,0.3,1.2,5.0,K3C18J1,27,K3C18J1,K3E3C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n957-k87.vrp,87715.0
28,28,2,18.0,5.0,5,700,25,30,20,5,5,100,0.3,1.2,5.0,K3C18J1,28,K3C18J1,K3E3C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n376-k94.vrp,148624.0
29,29,2,18.0,5.0,5,700,25,30,20,5,5,100,0.3,1.2,5.0,K3C18J1,29,K3C18J1,K3E3C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n143-k7.vrp,16286.0
30,30,2,18.0,5.0,5,700,25,30,20,5,5,100,0.3,1.2,5.0,K3C18J1,30,K3C18J1,K3E3C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n280-k17.vrp,34202.0
31,31,2,18.0,5.0,5,700,25,30,20,5,5,100,0.3,1.2,5.0,K3C18J1,31,K3C18J1,K3E3C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n242-k48.vrp,84608.0
32,32,2,18.0,5.0,5,700,25,30,20,5,5,100,0.3,1.2,5.0,K3C18J1,32,K3C18J1,K3E3C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n627-k43.vrp,64050.0
33,33,2,18.0,5.0,5,700,25,30,20,5,5,100,0.3,1.2,5.0,K3C18J1,33,K3C18J1,K3E3C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n331-k15.vrp,32539.0
34,34,2,18.0,5.0,5,700,25,30,20,5,5,100,0.3,1.2,5.0,K3C18J1,34,K3C18J1,K3E3C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n685-k75.vrp,71054.0
35,35,2,18.0,5.0,5,700,25,30,20,5,5,100,0.3,1.2,5.0,K3C18J1,35,K3C18J1,K3E3C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT3.vrp,823.0
36,36,2,18.0,5.0,5,700,25,30,20,5,5,100,0.3,1.2,5.0,K3C18J1,36,K3C18J1,K3E1C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n129-k18.vrp,29839.0
37,37,2,18.0,5.0,5,700,25,30,20,5,5,100,0.3,1.2,5.0,K3C18J1,37,K3C18J1,K3E1C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_8.vrp,12143.0
38,38,2,18.0,5.0,5,700,25,30,20,5,5,100,0.3,1.2,5.0,K3C18J1,38,K3C18J1,K3E1C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT13.vrp,1562.0
39,39,2,18.0,5.0,5,700,25,30,20,5,5,100,0.3,1.2,5.0,K3C18J1,39,K3C18J1,K3E1C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_18.vrp,1037.0
40,40,2,18.0,5.0,5,700,25,30,20,5,5,100,0.3,1.2,5.0,K3C18J1,40,K3C18J1,K3E1C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_15.vrp,1394.0
41,41,2,18.0,5.0,5,700,25,30,20,5,5,100,0.3,1.2,5.0,K3C18J1,41,K3C18J1,K3E1C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_11.vrp,828.0
42,42,2,18.0,5.0,5,700,25,30,20,5,5,100,0.3,1.2,5.0,K3C18J1,42,K3C18J1,K3E1C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n336-k84.vrp,144661.0
43,43,2,18.0,5.0,5,700,25,30,20,5,5,100,0.3,1.2,5.0,K3C18J1,43,K3C18J1,K3E1C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n384-k52.vrp,67855.0
44,44,2,18.0,5.0,5,700,25,30,20,5,5,100,0.3,1.2,5.0,K3C18J1,44,K3C18J1,K3E1C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n247-k50.vrp,
45,45,2,18.0,5.0,5,700,25,30,20,5,5,100,0.3,1.2,5.0,K3C18J1,45,K3C18J1,K3E1C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n429-k61.vrp,67439.0
46,46,2,18.0,5.0,5,700,25,30,20,5,5,100,0.3,1.2,5.0,K3C18J1,46,K3C18J1,K3E1C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n181-k23.vrp,25732.0
47,47,2,18.0,5.0,5,700,25,30,20,5,5,100,0.3,1.2,5.0,K3C18J1,47,K3C18J1,K3E1C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n439-k37.vrp,37376.0
48,48,2,18.0,5.0,5,700,25,30,20,5,5,100,0.3,1.2,5.0,K3C18J1,48,K3C18J1,K3E1C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n120-k6.vrp,13453.0
49,49,2,18.0,5.0,5,700,25,30,20,5,5,100,0.3,1.2,5.0,K3C18J1,49,K3C18J1,K3E1C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n670-k130.vrp,
50,50,2,18.0,5.0,5,700,25,30,20,5,5,100,0.3,1.2,5.0,K3C18J1,50,K3C18J1,K3E1C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT8.vrp,858.0
51,51,2,18.0,5.0,5,700,25,30,20,5,5,100,0.3,1.2,5.0,K3C18J1,51,K3C18J1,K3E1C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_5.vrp,6534.0
52,52,2,18.0,5.0,5,700,25,30,20,5,5,100,0.3,1.2,5.0,K3C18J1,52,K3C18J1,K3E1C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n449-k29.vrp,58229.0
53,53,2,18.0,5.0,5,700,25,30,20,5,5,100,0.3,1.2,5.0,K3C18J1,53,K3C18J1,K3E1C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n573-k30.vrp,52061.0
54,54,1,42.0,1.0,1,500,15,30,20,7,1,100,0.3,1.4,1.0,K3C15J1,54,K3C15J1,K3E3C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT5.vrp,1333.0
55,55,1,42.0,1.0,1,500,15,30,20,7,1,100,0.3,1.4,1.0,K3C15J1,55,K3C15J1,K3E3C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n214-k11.vrp,11354.0
56,56,1,42.0,1.0,1,500,15,30,20,7,1,100,0.3,1.4,1.0,K3C15J1,56,K3C15J1,K3E3C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n449-k29.vrp,58490.0
57,57,1,42.0,1.0,1,500,15,30,20,7,1,100,0.3,1.4,1.0,K3C15J1,57,K3C15J1,K3E3C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n670-k130.vrp,
58,58,1,42.0,1.0,1,500,15,30,20,7,1,100,0.3,1.4,1.0,K3C15J1,58,K3C15J1,K3E3C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n195-k51.vrp,45104.0
59,59,1,42.0,1.0,1,500,15,30,20,7,1,100,0.3,1.4,1.0,K3C15J1,59,K3C15J1,K3E3C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n115-k10.vrp,12747.0
60,60,1,42.0,1.0,1,500,15,30,20,7,1,100,0.3,1.4,1.0,K3C15J1,60,K3C15J1,K3E3C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n313-k71.vrp,96532.0
61,61,1,42.0,1.0,1,500,15,30,20,7,1,100,0.3,1.4,1.0,K3C15J1,61,K3C15J1,K3E3C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n242-k48.vrp,84855.0
62,62,1,42.0,1.0,1,500,15,30,20,7,1,100,0.3,1.4,1.0,K3C15J1,62,K3C15J1,K3E3C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n317-k53.vrp,78954.0
63,63,1,42.0,1.0,1,500,15,30,20,7,1,100,0.3,1.4,1.0,K3C15J1,63,K3C15J1,K3E3C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n308-k13.vrp,26867.0
64,64,1,42.0,1.0,1,500,15,30,20,7,1,100,0.3,1.4,1.0,K3C15J1,64,K3C15J1,K3E3C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n979-k58.vrp,125297.0
65,65,1,42.0,1.0,1,500,15,30,20,7,1,100,0.3,1.4,1.0,K3C15J1,65,K3C15J1,K3E3C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n491-k59.vrp,69530.0
66,66,1,42.0,1.0,1,500,15,30,20,7,1,100,0.3,1.4,1.0,K3C15J1,66,K3C15J1,K3E3C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n733-k159.vrp,141197.0
67,67,1,42.0,1.0,1,500,15,30,20,7,1,100,0.3,1.4,1.0,K3C15J1,67,K3C15J1,K3E3C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT2.vrp,839.0
68,68,1,42.0,1.0,1,500,15,30,20,7,1,100,0.3,1.4,1.0,K3C15J1,68,K3C15J1,K3E3C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT13.vrp,1561.0
69,69,1,42.0,1.0,1,500,15,30,20,7,1,100,0.3,1.4,1.0,K3C15J1,69,K3C15J1,K3E2C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n536-k96.vrp,97165.0
70,70,1,42.0,1.0,1,500,15,30,20,7,1,100,0.3,1.4,1.0,K3C15J1,70,K3C15J1,K3E2C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n327-k20.vrp,28874.0
71,71,1,42.0,1.0,1,500,15,30,20,7,1,100,0.3,1.4,1.0,K3C15J1,71,K3C15J1,K3E2C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT3.vrp,824.0
72,72,1,42.0,1.0,1,500,15,30,20,7,1,100,0.3,1.4,1.0,K3C15J1,72,K3C15J1,K3E2C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n561-k42.vrp,44938.0
73,73,1,42.0,1.0,1,500,15,30,20,7,1,100,0.3,1.4,1.0,K3C15J1,73,K3C15J1,K3E2C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_10.vrp,667.0
74,74,1,42.0,1.0,1,500,15,30,20,7,1,100,0.3,1.4,1.0,K3C15J1,74,K3C15J1,K3E2C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_17.vrp,722.0
75,75,1,42.0,1.0,1,500,15,30,20,7,1,100,0.3,1.4,1.0,K3C15J1,75,K3C15J1,K3E2C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n420-k130.vrp,110663.0
76,76,1,42.0,1.0,1,500,15,30,20,7,1,100,0.3,1.4,1.0,K3C15J1,76,K3C15J1,K3E2C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n223-k34.vrp,41662.0
77,77,1,42.0,1.0,1,500,15,30,20,7,1,100,0.3,1.4,1.0,K3C15J1,77,K3C15J1,K3E2C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n125-k30.vrp,56731.0
78,78,1,42.0,1.0,1,500,15,30,20,7,1,100,0.3,1.4,1.0,K3C15J1,78,K3C15J1,K3E2C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n261-k13.vrp,27975.0
79,79,1,42.0,1.0,1,500,15,30,20,7,1,100,0.3,1.4,1.0,K3C15J1,79,K3C15J1,K3E2C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n524-k153.vrp,
80,80,1,42.0,1.0,1,500,15,30,20,7,1,100,0.3,1.4,1.0,K3C15J1,80,K3C15J1,K3E2C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n837-k142.vrp,198701.0
81,81,1,42.0,1.0,1,500,15,30,20,7,1,100,0.3,1.4,1.0,K3C15J1,81,K3C15J1,K3E2C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n298-k31.vrp,36042.0
82,82,1,42.0,1.0,1,500,15,30,20,7,1,100,0.3,1.4,1.0,K3C15J1,82,K3C15J1,K3E2C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n176-k26.vrp,49042.0
83,83,1,42.0,1.0,1,500,15,30,20,7,1,100,0.3,1.4,1.0,K3C15J1,83,K3C15J1,K3E2C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_1.vrp,5820.0
84,84,1,42.0,1.0,1,500,15,30,20,7,1,100,0.3,1.4,1.0,K3C15J1,84,K3C15J1,K3E1C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n480-k70.vrp,92103.0
85,85,1,42.0,1.0,1,500,15,30,20,7,1,100,0.3,1.4,1.0,K3C15J1,85,K3C15J1,K3E1C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n819-k171.vrp,162576.0
86,86,1,42.0,1.0,1,500,15,30,20,7,1,100,0.3,1.4,1.0,K3C15J1,86,K3C15J1,K3E1C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_3.vrp,11297.0
87,87,1,42.0,1.0,1,500,15,30,20,7,1,100,0.3,1.4,1.0,K3C15J1,87,K3C15J1,K3E1C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n270-k35.vrp,36288.0
88,88,1,42.0,1.0,1,500,15,30,20,7,1,100,0.3,1.4,1.0,K3C15J1,88,K3C15J1,K3E1C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT14.vrp,865.0
89,89,1,42.0,1.0,1,500,15,30,20,7,1,100,0.3,1.4,1.0,K3C15J1,89,K3C15J1,K3E1C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n411-k19.vrp,20860.0
90,90,1,42.0,1.0,1,500,15,30,20,7,1,100,0.3,1.4,1.0,K3C15J1,90,K3C15J1,K3E1C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n200-k36.vrp,60167.0
91,91,1,42.0,1.0,1,500,15,30,20,7,1,100,0.3,1.4,1.0,K3C15J1,91,K3C15J1,K3E1C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n459-k26.vrp,25091.0
92,92,1,42.0,1.0,1,500,15,30,20,7,1,100,0.3,1.4,1.0,K3C15J1,92,K3C15J1,K3E1C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n181-k23.vrp,25866.0
93,93,1,42.0,1.0,1,500,15,30,20,7,1,100,0.3,1.4,1.0,K3C15J1,93,K3C15J1,K3E1C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n586-k159.vrp,194302.0
94,94,1,42.0,1.0,1,500,15,30,20,7,1,100,0.3,1.4,1.0,K3C15J1,94,K3C15J1,K3E1C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n237-k14.vrp,27934.0
95,95,1,42.0,1.0,1,500,15,30,20,7,1,100,0.3,1.4,1.0,K3C15J1,95,K3C15J1,K3E1C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_8.vrp,12049.0
96,96,1,42.0,1.0,1,500,15,30,20,7,1,100,0.3,1.4,1.0,K3C15J1,96,K3C15J1,K3E1C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_18.vrp,1047.0
97,97,1,42.0,1.0,1,500,15,30,20,7,1,100,0.3,1.4,1.0,K3C15J1,97,K3C15J1,K3E1C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n1001-k43.vrp,77303.0
98,98,1,42.0,1.0,1,500,15,30,20,7,1,100,0.3,1.4,1.0,K3C15J1,98,K3C15J1,K3E1C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT9.vrp,1179.0
99,99,3,15.0,4.0,4,700,20,20,40,7,4,100,0.2,1.3,4.0,K5C10J1,99,K5C10J1,K5E1C10J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n247-k50.vrp,
100,100,3,15.0,4.0,4,700,20,20,40,7,4,100,0.2,1.3,4.0,K5C10J1,100,K5C10J1,K5E1C10J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n280-k17.vrp,34202.0
101,101,3,15.0,4.0,4,700,20,20,40,7,4,100,0.2,1.3,4.0,K5C10J1,101,K5C10J1,K5E1C10J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n233-k16.vrp,19896.0
102,102,3,15.0,4.0,4,700,20,20,40,7,4,100,0.2,1.3,4.0,K5C10J1,102,K5C10J1,K5E1C10J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n393-k38.vrp,39810.0
103,103,3,15.0,4.0,4,700,20,20,40,7,4,100,0.2,1.3,4.0,K5C10J1,103,K5C10J1,K5E1C10J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n561-k42.vrp,44625.0
104,104,3,15.0,4.0,4,700,20,20,40,7,4,100,0.2,1.3,4.0,K5C10J1,104,K5C10J1,K5E1C10J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n449-k29.vrp,57829.0
105,105,3,15.0,4.0,4,700,20,20,40,7,4,100,0.2,1.3,4.0,K5C10J1,105,K5C10J1,K5E1C10J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n384-k52.vrp,67855.0
106,106,3,15.0,4.0,4,700,20,20,40,7,4,100,0.2,1.3,4.0,K5C10J1,106,K5C10J1,K5E1C10J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_1.vrp,5801.0
107,107,3,15.0,4.0,4,700,20,20,40,7,4,100,0.2,1.3,4.0,K5C10J1,107,K5C10J1,K5E1C10J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n200-k36.vrp,59783.0
108,108,3,15.0,4.0,4,700,20,20,40,7,4,100,0.2,1.3,4.0,K5C10J1,108,K5C10J1,K5E1C10J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT5.vrp,1333.0
109,109,3,15.0,4.0,4,700,20,20,40,7,4,100,0.2,1.3,4.0,K5C10J1,109,K5C10J1,K5E3C10J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT9.vrp,1172.0
110,110,3,15.0,4.0,4,700,20,20,40,7,4,100,0.2,1.3,4.0,K5C10J1,110,K5C10J1,K5E3C10J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n143-k7.vrp,16135.0
111,111,3,15.0,4.0,4,700,20,20,40,7,4,100,0.2,1.3,4.0,K5C10J1,111,K5C10J1,K5E3C10J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_10.vrp,660.0
112,112,3,15.0,4.0,4,700,20,20,40,7,4,100,0.2,1.3,4.0,K5C10J1,112,K5C10J1,K5E3C10J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n251-k28.vrp,39581.0
113,113,3,15.0,4.0,4,700,20,20,40,7,4,100,0.2,1.3,4.0,K5C10J1,113,K5C10J1,K5E3C10J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n110-k13.vrp,15157.0
114,114,3,15.0,4.0,4,700,20,20,40,7,4,100,0.2,1.3,4.0,K5C10J1,114,K5C10J1,K5E3C10J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n376-k94.vrp,148624.0
115,115,3,15.0,4.0,4,700,20,20,40,7,4,100,0.2,1.3,4.0,K5C10J1,115,K5C10J1,K5E3C10J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n573-k30.vrp,52061.0
116,116,3,15.0,4.0,4,700,20,20,40,7,4,100,0.2,1.3,4.0,K5C10J1,116,K5C10J1,K5E3C10J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_14.vrp,1139.0
117,117,3,15.0,4.0,4,700,20,20,40,7,4,100,0.2,1.3,4.0,K5C10J1,117,K5C10J1,K5E3C10J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n162-k11.vrp,14402.0
