,Unnamed: 0,Unnamed: 0_x,name,nbIterTraces,nbGranular,mu,lambda,nbElite,nbClose,nbIterPenaltyManagement,targetFeasible,penaltyIncrease,penaltyDecrease,Unnamed: 0_y,hiper_parameter_agg,conj_clientes,instancia,custo
23,23,2,K3C18J1,5,550,21,28,20,5,5,100,0.3,1.2,23,K3C18J1,K3E3C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n275-k28.vrp,21759.0
24,24,2,K3C18J1,5,550,21,28,20,5,5,100,0.3,1.2,24,K3C18J1,K3E3C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n701-k44.vrp,85660.0
25,25,2,K3C18J1,5,550,21,28,20,5,5,100,0.3,1.2,25,K3C18J1,K3E3C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n256-k16.vrp,19204.0
26,26,2,K3C18J1,5,550,21,28,20,5,5,100,0.3,1.2,26,K3C18J1,K3E3C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n586-k159.vrp,194131.0
27,27,2,K3C18J1,5,550,21,28,20,5,5,100,0.3,1.2,27,K3C18J1,K3E3C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n957-k87.vrp,87411.0
28,28,2,K3C18J1,5,550,21,28,20,5,5,100,0.3,1.2,28,K3C18J1,K3E3C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n376-k94.vrp,148649.0
29,29,2,K3C18J1,5,550,21,28,20,5,5,100,0.3,1.2,29,K3C18J1,K3E3C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n143-k7.vrp,15956.0
30,30,2,K3C18J1,5,550,21,28,20,5,5,100,0.3,1.2,30,K3C18J1,K3E3C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n280-k17.vrp,34462.0
31,31,2,K3C18J1,5,550,21,28,20,5,5,100,0.3,1.2,31,K3C18J1,K3E3C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n242-k48.vrp,85021.0
32,32,2,K3C18J1,5,550,21,28,20,5,5,100,0.3,1.2,32,K3C18J1,K3E3C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n627-k43.vrp,64521.0
33,33,2,K3C18J1,5,550,21,28,20,5,5,100,0.3,1.2,33,K3C18J1,K3E3C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n331-k15.vrp,32436.0
34,34,2,K3C18J1,5,550,21,28,20,5,5,100,0.3,1.2,34,K3C18J1,K3E3C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n685-k75.vrp,70993.0
35,35,2,K3C18J1,5,550,21,28,20,5,5,100,0.3,1.2,35,K3C18J1,K3E3C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT3.vrp,823.0
36,36,2,K3C18J1,5,550,21,28,20,5,5,100,0.3,1.2,36,K3C18J1,K3E1C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n129-k18.vrp,29833.0
37,37,2,K3C18J1,5,550,21,28,20,5,5,100,0.3,1.2,37,K3C18J1,K3E1C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_8.vrp,12026.0
38,38,2,K3C18J1,5,550,21,28,20,5,5,100,0.3,1.2,38,K3C18J1,K3E1C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT13.vrp,1557.0
39,39,2,K3C18J1,5,550,21,28,20,5,5,100,0.3,1.2,39,K3C18J1,K3E1C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_18.vrp,1043.0
40,40,2,K3C18J1,5,550,21,28,20,5,5,100,0.3,1.2,40,K3C18J1,K3E1C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_15.vrp,1408.0
41,41,2,K3C18J1,5,550,21,28,20,5,5,100,0.3,1.2,41,K3C18J1,K3E1C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_11.vrp,833.0
42,42,2,K3C18J1,5,550,21,28,20,5,5,100,0.3,1.2,42,K3C18J1,K3E1C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n336-k84.vrp,144468.0
43,43,2,K3C18J1,5,550,21,28,20,5,5,100,0.3,1.2,43,K3C18J1,K3E1C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n384-k52.vrp,67771.0
44,44,2,K3C18J1,5,550,21,28,20,5,5,100,0.3,1.2,44,K3C18J1,K3E1C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n247-k50.vrp,
45,45,2,K3C18J1,5,550,21,28,20,5,5,100,0.3,1.2,45,K3C18J1,K3E1C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n429-k61.vrp,67367.0
46,46,2,K3C18J1,5,550,21,28,20,5,5,100,0.3,1.2,46,K3C18J1,K3E1C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n181-k23.vrp,25824.0
47,47,2,K3C18J1,5,550,21,28,20,5,5,100,0.3,1.2,47,K3C18J1,K3E1C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n439-k37.vrp,37261.0
48,48,2,K3C18J1,5,550,21,28,20,5,5,100,0.3,1.2,48,K3C18J1,K3E1C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n120-k6.vrp,13548.0
49,49,2,K3C18J1,5,550,21,28,20,5,5,100,0.3,1.2,49,K3C18J1,K3E1C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n670-k130.vrp,
50,50,2,K3C18J1,5,550,21,28,20,5,5,100,0.3,1.2,50,K3C18J1,K3E1C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT8.vrp,857.0
51,51,2,K3C18J1,5,550,21,28,20,5,5,100,0.3,1.2,51,K3C18J1,K3E1C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_5.vrp,6525.0
52,52,2,K3C18J1,5,550,21,28,20,5,5,100,0.3,1.2,52,K3C18J1,K3E1C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n449-k29.vrp,57907.0
53,53,2,K3C18J1,5,550,21,28,20,5,5,100,0.3,1.2,53,K3C18J1,K3E1C18J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n573-k30.vrp,52051.0
54,54,1,K3C15J1,1,500,15,30,20,7,1,100,0.3,1.3999999999999997,54,K3C15J1,K3E3C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT5.vrp,1333.0
55,55,1,K3C15J1,1,500,15,30,20,7,1,100,0.3,1.3999999999999997,55,K3C15J1,K3E3C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n214-k11.vrp,11354.0
56,56,1,K3C15J1,1,500,15,30,20,7,1,100,0.3,1.3999999999999997,56,K3C15J1,K3E3C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n449-k29.vrp,58490.0
57,57,1,K3C15J1,1,500,15,30,20,7,1,100,0.3,1.3999999999999997,57,K3C15J1,K3E3C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n670-k130.vrp,
58,58,1,K3C15J1,1,500,15,30,20,7,1,100,0.3,1.3999999999999997,58,K3C15J1,K3E3C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n195-k51.vrp,45104.0
59,59,1,K3C15J1,1,500,15,30,20,7,1,100,0.3,1.3999999999999997,59,K3C15J1,K3E3C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n115-k10.vrp,12747.0
60,60,1,K3C15J1,1,500,15,30,20,7,1,100,0.3,1.3999999999999997,60,K3C15J1,K3E3C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n313-k71.vrp,96532.0
61,61,1,K3C15J1,1,500,15,30,20,7,1,100,0.3,1.3999999999999997,61,K3C15J1,K3E3C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n242-k48.vrp,84855.0
62,62,1,K3C15J1,1,500,15,30,20,7,1,100,0.3,1.3999999999999997,62,K3C15J1,K3E3C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n317-k53.vrp,78954.0
63,63,1,K3C15J1,1,500,15,30,20,7,1,100,0.3,1.3999999999999997,63,K3C15J1,K3E3C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n308-k13.vrp,26867.0
64,64,1,K3C15J1,1,500,15,30,20,7,1,100,0.3,1.3999999999999997,64,K3C15J1,K3E3C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n979-k58.vrp,125297.0
65,65,1,K3C15J1,1,500,15,30,20,7,1,100,0.3,1.3999999999999997,65,K3C15J1,K3E3C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n491-k59.vrp,69530.0
66,66,1,K3C15J1,1,500,15,30,20,7,1,100,0.3,1.3999999999999997,66,K3C15J1,K3E3C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n733-k159.vrp,141197.0
67,67,1,K3C15J1,1,500,15,30,20,7,1,100,0.3,1.3999999999999997,67,K3C15J1,K3E3C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT2.vrp,839.0
68,68,1,K3C15J1,1,500,15,30,20,7,1,100,0.3,1.3999999999999997,68,K3C15J1,K3E3C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT13.vrp,1561.0
69,69,1,K3C15J1,1,500,15,30,20,7,1,100,0.3,1.3999999999999997,69,K3C15J1,K3E2C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n536-k96.vrp,97165.0
70,70,1,K3C15J1,1,500,15,30,20,7,1,100,0.3,1.3999999999999997,70,K3C15J1,K3E2C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n327-k20.vrp,28874.0
71,71,1,K3C15J1,1,500,15,30,20,7,1,100,0.3,1.3999999999999997,71,K3C15J1,K3E2C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT3.vrp,824.0
72,72,1,K3C15J1,1,500,15,30,20,7,1,100,0.3,1.3999999999999997,72,K3C15J1,K3E2C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n561-k42.vrp,44938.0
73,73,1,K3C15J1,1,500,15,30,20,7,1,100,0.3,1.3999999999999997,73,K3C15J1,K3E2C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_10.vrp,667.0
74,74,1,K3C15J1,1,500,15,30,20,7,1,100,0.3,1.3999999999999997,74,K3C15J1,K3E2C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_17.vrp,722.0
75,75,1,K3C15J1,1,500,15,30,20,7,1,100,0.3,1.3999999999999997,75,K3C15J1,K3E2C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n420-k130.vrp,110663.0
76,76,1,K3C15J1,1,500,15,30,20,7,1,100,0.3,1.3999999999999997,76,K3C15J1,K3E2C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n223-k34.vrp,41662.0
77,77,1,K3C15J1,1,500,15,30,20,7,1,100,0.3,1.3999999999999997,77,K3C15J1,K3E2C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n125-k30.vrp,56731.0
78,78,1,K3C15J1,1,500,15,30,20,7,1,100,0.3,1.3999999999999997,78,K3C15J1,K3E2C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n261-k13.vrp,27975.0
79,79,1,K3C15J1,1,500,15,30,20,7,1,100,0.3,1.3999999999999997,79,K3C15J1,K3E2C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n524-k153.vrp,
80,80,1,K3C15J1,1,500,15,30,20,7,1,100,0.3,1.3999999999999997,80,K3C15J1,K3E2C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n837-k142.vrp,198701.0
81,81,1,K3C15J1,1,500,15,30,20,7,1,100,0.3,1.3999999999999997,81,K3C15J1,K3E2C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n298-k31.vrp,36042.0
82,82,1,K3C15J1,1,500,15,30,20,7,1,100,0.3,1.3999999999999997,82,K3C15J1,K3E2C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n176-k26.vrp,49042.0
83,83,1,K3C15J1,1,500,15,30,20,7,1,100,0.3,1.3999999999999997,83,K3C15J1,K3E2C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_1.vrp,5820.0
84,84,1,K3C15J1,1,500,15,30,20,7,1,100,0.3,1.3999999999999997,84,K3C15J1,K3E1C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n480-k70.vrp,92103.0
85,85,1,K3C15J1,1,500,15,30,20,7,1,100,0.3,1.3999999999999997,85,K3C15J1,K3E1C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n819-k171.vrp,162576.0
86,86,1,K3C15J1,1,500,15,30,20,7,1,100,0.3,1.3999999999999997,86,K3C15J1,K3E1C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_3.vrp,11297.0
87,87,1,K3C15J1,1,500,15,30,20,7,1,100,0.3,1.3999999999999997,87,K3C15J1,K3E1C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n270-k35.vrp,36288.0
88,88,1,K3C15J1,1,500,15,30,20,7,1,100,0.3,1.3999999999999997,88,K3C15J1,K3E1C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT14.vrp,865.0
89,89,1,K3C15J1,1,500,15,30,20,7,1,100,0.3,1.3999999999999997,89,K3C15J1,K3E1C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n411-k19.vrp,20860.0
90,90,1,K3C15J1,1,500,15,30,20,7,1,100,0.3,1.3999999999999997,90,K3C15J1,K3E1C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n200-k36.vrp,60167.0
91,91,1,K3C15J1,1,500,15,30,20,7,1,100,0.3,1.3999999999999997,91,K3C15J1,K3E1C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n459-k26.vrp,25091.0
92,92,1,K3C15J1,1,500,15,30,20,7,1,100,0.3,1.3999999999999997,92,K3C15J1,K3E1C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n181-k23.vrp,25866.0
93,93,1,K3C15J1,1,500,15,30,20,7,1,100,0.3,1.3999999999999997,93,K3C15J1,K3E1C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n586-k159.vrp,194302.0
94,94,1,K3C15J1,1,500,15,30,20,7,1,100,0.3,1.3999999999999997,94,K3C15J1,K3E1C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n237-k14.vrp,27934.0
95,95,1,K3C15J1,1,500,15,30,20,7,1,100,0.3,1.3999999999999997,95,K3C15J1,K3E1C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_8.vrp,12049.0
96,96,1,K3C15J1,1,500,15,30,20,7,1,100,0.3,1.3999999999999997,96,K3C15J1,K3E1C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_18.vrp,1047.0
97,97,1,K3C15J1,1,500,15,30,20,7,1,100,0.3,1.3999999999999997,97,K3C15J1,K3E1C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n1001-k43.vrp,77303.0
98,98,1,K3C15J1,1,500,15,30,20,7,1,100,0.3,1.3999999999999997,98,K3C15J1,K3E1C15J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT9.vrp,1179.0
99,99,3,K5C10J1,4,660,22,22,40,6,4,90,0.24,1.3,99,K5C10J1,K5E1C10J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n247-k50.vrp,
100,100,3,K5C10J1,4,660,22,22,40,6,4,90,0.24,1.3,100,K5C10J1,K5E1C10J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n280-k17.vrp,34541.0
101,101,3,K5C10J1,4,660,22,22,40,6,4,90,0.24,1.3,101,K5C10J1,K5E1C10J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n233-k16.vrp,19832.0
102,102,3,K5C10J1,4,660,22,22,40,6,4,90,0.24,1.3,102,K5C10J1,K5E1C10J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n393-k38.vrp,39746.0
103,103,3,K5C10J1,4,660,22,22,40,6,4,90,0.24,1.3,103,K5C10J1,K5E1C10J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n561-k42.vrp,44550.0
104,104,3,K5C10J1,4,660,22,22,40,6,4,90,0.24,1.3,104,K5C10J1,K5E1C10J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n449-k29.vrp,57983.0
105,105,3,K5C10J1,4,660,22,22,40,6,4,90,0.24,1.3,105,K5C10J1,K5E1C10J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n384-k52.vrp,68109.0
106,106,3,K5C10J1,4,660,22,22,40,6,4,90,0.24,1.3,106,K5C10J1,K5E1C10J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_1.vrp,5798.0
107,107,3,K5C10J1,4,660,22,22,40,6,4,90,0.24,1.3,107,K5C10J1,K5E1C10J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n200-k36.vrp,59502.0
108,108,3,K5C10J1,4,660,22,22,40,6,4,90,0.24,1.3,108,K5C10J1,K5E1C10J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT5.vrp,1321.0
109,109,3,K5C10J1,4,660,22,22,40,6,4,90,0.24,1.3,109,K5C10J1,K5E3C10J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/CMT9.vrp,1177.0
110,110,3,K5C10J1,4,660,22,22,40,6,4,90,0.24,1.3,110,K5C10J1,K5E3C10J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n143-k7.vrp,15982.0
111,111,3,K5C10J1,4,660,22,22,40,6,4,90,0.24,1.3,111,K5C10J1,K5E3C10J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_10.vrp,666.0
112,112,3,K5C10J1,4,660,22,22,40,6,4,90,0.24,1.3,112,K5C10J1,K5E3C10J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n251-k28.vrp,39634.0
113,113,3,K5C10J1,4,660,22,22,40,6,4,90,0.24,1.3,113,K5C10J1,K5E3C10J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n110-k13.vrp,15140.0
114,114,3,K5C10J1,4,660,22,22,40,6,4,90,0.24,1.3,114,K5C10J1,K5E3C10J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n376-k94.vrp,148509.0
115,115,3,K5C10J1,4,660,22,22,40,6,4,90,0.24,1.3,115,K5C10J1,K5E3C10J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n573-k30.vrp,51857.0
116,116,3,K5C10J1,4,660,22,22,40,6,4,90,0.24,1.3,116,K5C10J1,K5E3C10J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_14.vrp,1132.0
117,117,3,K5C10J1,4,660,22,22,40,6,4,90,0.24,1.3,117,K5C10J1,K5E3C10J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n162-k11.vrp,14289.0
118,118,3,K5C10J1,4,660,22,22,40,6,4,90,0.24,1.3,118,K5C10J1,K5E3C10J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n134-k13.vrp,11137.0
119,119,3,K5C10J1,4,660,22,22,40,6,4,90,0.24,1.3,119,K5C10J1,K5E2C10J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_20.vrp,1900.0
120,120,3,K5C10J1,4,660,22,22,40,6,4,90,0.24,1.3,120,K5C10J1,K5E2C10J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n331-k15.vrp,32156.0
121,121,3,K5C10J1,4,660,22,22,40,6,4,90,0.24,1.3,121,K5C10J1,K5E2C10J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n167-k10.vrp,21315.0
122,122,3,K5C10J1,4,660,22,22,40,6,4,90,0.24,1.3,122,K5C10J1,K5E2C10J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n106-k14.vrp,26680.0
123,123,3,K5C10J1,4,660,22,22,40,6,4,90,0.24,1.3,123,K5C10J1,K5E2C10J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n336-k84.vrp,144782.0
124,124,3,K5C10J1,4,660,22,22,40,6,4,90,0.24,1.3,124,K5C10J1,K5E2C10J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_17.vrp,723.0
125,125,3,K5C10J1,4,660,22,22,40,6,4,90,0.24,1.3,125,K5C10J1,K5E2C10J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n176-k26.vrp,48935.0
126,126,3,K5C10J1,4,660,22,22,40,6,4,90,0.24,1.3,126,K5C10J1,K5E2C10J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n223-k34.vrp,41462.0
127,127,3,K5C10J1,4,660,22,22,40,6,4,90,0.24,1.3,127,K5C10J1,K5E2C10J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_19.vrp,1400.0
128,128,3,K5C10J1,4,660,22,22,40,6,4,90,0.24,1.3,128,K5C10J1,K5E2C10J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n819-k171.vrp,162122.0
129,129,3,K5C10J1,4,660,22,22,40,6,4,90,0.24,1.3,129,K5C10J1,K5E5C10J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/X-n270-k35.vrp,36100.0
130,130,3,K5C10J1,4,660,22,22,40,6,4,90,0.24,1.3,130,K5C10J1,K5E5C10J1,/home/administrador/giron/labotim/HGS-CVRP/Instances/CVRP/Golden_6.vrp,8550.0
