"",".ID.","nbIterTraces","nbGranular","mu","lambda","nbElite","nbClose","nbIterPenaltyManagement","targetFeasible","penaltyIncrease","penaltyDecrease",".PARENT.","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11"
"1",10,"500","15","30","20","7","2","150","0.2","1.4","0.85",7,44260,26383,14138,51808,25911,333198,137357,29907,38355,1081,25569
