"",".ID.","nbIterTraces","nbGranular","mu","lambda","nbElite","nbClose","nbIterPenaltyManagement","targetFeasible","penaltyIncrease","penaltyDecrease",".PARENT.","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14"
"1",10,"700","20","20","20","5","2","150","0.3","1.3","0.65",3,10933,147780,14971,38705,1145,1082,15700,51115,14138,617,10933,147781,51115,14138
