"",".ID.","nbIterTraces","nbGranular","mu","lambda","nbElite","nbClose","nbIterPenaltyManagement","targetFeasible","penaltyIncrease","penaltyDecrease",".PARENT.","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13"
"1",9,"700","25","20","20","5","2","150","0.3","1.4","0.75",3,686,47297,121563,155054,30671,147799,13620,521,95700,830,686,47297,521
