"",".ID.","nbIterTraces","nbGranular","mu","lambda","nbElite","nbClose","nbIterPenaltyManagement","targetFeasible","penaltyIncrease","penaltyDecrease",".PARENT.","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11"
"1",11,"700","25","30","20","5","6","100","0.3","1.3","0.85",9,147811,37274,1275,27042,45607,86433,8407,1145,51139,14138,94347
