"",".ID.","nbIterTraces","nbGranular","mu","lambda","nbElite","nbClose","nbIterPenaltyManagement","targetFeasible","penaltyIncrease","penaltyDecrease",".PARENT.","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11"
"1",9,"700","20","20","20","5","2","150","0.3","1.4","0.75",7,75167,5626,117606,11040,848,14138,25575,108086,1377,11655,75288
