"",".ID.","nbIterTraces","nbGranular","mu","lambda","nbElite","nbClose","nbIterPenaltyManagement","targetFeasible","penaltyIncrease","penaltyDecrease",".PARENT.","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11"
"1",10,"500","15","20","20","7","2","150","0.4","1.4","0.85",8,21225,13620,62918,55551,109570,14971,69299,903,1339,51015,44260
