"",".ID.","nbIterTraces","nbGranular","mu","lambda","nbElite","nbClose","nbIterPenaltyManagement","targetFeasible","penaltyIncrease","penaltyDecrease",".PARENT.","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11"
"1",11,"500","20","20","40","5","8","150","0.2","1.2","0.65",9,101272,68833,19256,47812,65678,25743,31225,1377,15700,44325,1034
