"",".ID.","nbIterTraces","nbGranular","mu","lambda","nbElite","nbClose","nbIterPenaltyManagement","targetFeasible","penaltyIncrease","penaltyDecrease",".PARENT.","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13"
"1",1,"250","25","25","20","5","8","100","0.3","1.2","0.75",NA,86470,38348,33585,774,21809,135550,78435,1813,83658,95820,107207,20423,26108
