"",".ID.","nbIterTraces","nbGranular","mu","lambda","nbElite","nbClose","nbIterPenaltyManagement","targetFeasible","penaltyIncrease","penaltyDecrease",".PARENT.","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13"
"1",4,"500","15","20","20","3","6","100","0.3","1.2","0.85",1,903,44194,42147,25575,117606,815,137777,42844,27601,74211,78425,830,615
