"",".ID.","nbIterTraces","nbGranular","mu","lambda","nbElite","nbClose","nbIterPenaltyManagement","targetFeasible","penaltyIncrease","penaltyDecrease",".PARENT.","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11"
"1",10,"700","25","20","40","7","2","100","0.2","1.4","0.75",8,55820,69374,38687,333070,11040,21245,68894,27591,1145,486,55778
