"",".ID.","nbIterTraces","nbGranular","mu","lambda","nbElite","nbClose","nbIterPenaltyManagement","targetFeasible","penaltyIncrease","penaltyDecrease",".PARENT.","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14"
"1",8,"700","20","25","20","7","4","150","0.2","1.3","0.65",4,89188,74602,1524,60071,20557,1613,42983,66277,26049,101082,89244,74645,66274,26052
