"",".ID.","nbIterTraces","nbGranular","mu","lambda","nbElite","nbClose","nbIterPenaltyManagement","targetFeasible","penaltyIncrease","penaltyDecrease",".PARENT.","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13"
"1",6,"700","15","30","40","7","6","150","0.3","1.2","0.65",2,1524,10885,5626,18880,1810,196617,66522,13590,59952,19743,28940,1015,42226
