"",".ID.","nbIterTraces","nbGranular","mu","lambda","nbElite","nbClose","nbIterPenaltyManagement","targetFeasible","penaltyIncrease","penaltyDecrease",".PARENT.","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13"
"1",10,"500","15","20","20","3","8","100","0.3","1.2","0.85",4,12747,27591,21813,101162,548,848,990,14971,13332,96130,10874,8460,38833
