"",".ID.","nbIterTraces","nbGranular","mu","lambda","nbElite","nbClose","nbIterPenaltyManagement","targetFeasible","penaltyIncrease","penaltyDecrease",".PARENT.","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13"
"1",11,"500","25","25","20","7","2","150","0.2","1.4","0.75",9,55600,19743,26381,855,64795,28940,100891,332763,26733,21822,55721,19743,333136
