"",".ID.","nbIterTraces","nbGranular","mu","lambda","nbElite","nbClose","nbIterPenaltyManagement","targetFeasible","penaltyIncrease","penaltyDecrease",".PARENT.","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14"
"1",10,"250","25","25","20","5","6","100","0.3","1.2","0.75",1,95866,830,11040,83067,13590,56116,94306,1620,616,87063,147853,1015,24306,815
