"",".ID.","nbIterTraces","nbGranular","mu","lambda","nbElite","nbClose","nbIterPenaltyManagement","targetFeasible","penaltyIncrease","penaltyDecrease",".PARENT.","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11"
"1",4,"500","15","20","20","3","6","100","0.3","1.2","0.85",1,34258,36443,66294,117606,25899,121309,63228,116049,28940,20557,43448
