"",".ID.","nbIterTraces","nbGranular","mu","lambda","nbElite","nbClose","nbIterPenaltyManagement","targetFeasible","penaltyIncrease","penaltyDecrease",".PARENT.","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13"
"1",9,"700","15","20","40","7","4","150","0.5","1.2","0.75",7,21265,6460,69329,19261,160209,89372,25745,87269,27591,101631,21852,140805,815
