"",".ID.","nbIterTraces","nbGranular","mu","lambda","nbElite","nbClose","nbIterPenaltyManagement","targetFeasible","penaltyIncrease","penaltyDecrease",".PARENT.","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11"
"1",10,"250","25","25","20","5","6","100","0.3","1.3","0.85",9,865,26381,25569,107032,820,16876,686,1813,30659,12747,25922
