"",".ID.","nbIterTraces","nbGranular","mu","lambda","nbElite","nbClose","nbIterPenaltyManagement","targetFeasible","penaltyIncrease","penaltyDecrease",".PARENT.","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11"
"1",8,"500","25","20","20","7","2","150","0.2","1.4","0.75",6,64464,31211,759,26386,22837,10179,191717,25743,820,25924,65583
