"",".ID.","nbIterTraces","nbGranular","mu","lambda","nbElite","nbClose","nbIterPenaltyManagement","targetFeasible","penaltyIncrease","penaltyDecrease",".PARENT.","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13"
"1",9,"500","15","30","20","5","2","100","0.2","1.4","0.65",1,27044,19781,25743,38287,64693,24145,10916,75750,1015,21245,13590,42984,990
