"",".ID.","nbIterTraces","nbGranular","mu","lambda","nbElite","nbClose","nbIterPenaltyManagement","targetFeasible","penaltyIncrease","penaltyDecrease",".PARENT.","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11"
"1",6,"500","25","20","20","7","2","100","0.2","1.3","0.75",5,521,35309,865,42267,18880,74339,830,1614,1145,22825,89786
