"",".ID.","nbIterTraces","nbGranular","mu","lambda","nbElite","nbClose","nbIterPenaltyManagement","targetFeasible","penaltyIncrease","penaltyDecrease",".PARENT.","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14"
"1",10,"700","25","20","20","5","2","150","0.2","1.3","0.65",8,30680,87080,47948,16876,19244,25935,13620,109693,20302,73972,30680,87079,109710,20302
