"",".ID.","nbIterTraces","nbGranular","mu","lambda","nbElite","nbClose","nbIterPenaltyManagement","targetFeasible","penaltyIncrease","penaltyDecrease",".PARENT.","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13"
"1",8,"700","20","20","20","5","2","50","0.3","1.2","0.65",4,55539,764,42968,13590,108147,857,1034,121717,24259,17032,55539,764,121717
