"",".ID.","nbIterTraces","nbGranular","mu","lambda","nbElite","nbClose","nbIterPenaltyManagement","targetFeasible","penaltyIncrease","penaltyDecrease",".PARENT.","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14"
"1",8,"700","20","20","20","5","2","50","0.3","1.2","0.65",4,44260,14138,24252,1614,160612,197114,135187,66223,8407,67288,44260,14138,66250,8407
