"",".ID.","nbIterTraces","nbGranular","mu","lambda","nbElite","nbClose","nbIterPenaltyManagement","targetFeasible","penaltyIncrease","penaltyDecrease",".PARENT.","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13"
"1",10,"500","15","20","20","7","6","50","0.3","1.2","0.85",4,820,19230,74342,991,548,14138,16991,87134,64809,21225,13332,137753,58632
