"",".ID.","nbIterTraces","nbGranular","mu","lambda","nbElite","nbClose","nbIterPenaltyManagement","targetFeasible","penaltyIncrease","penaltyDecrease",".PARENT.","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13"
"1",7,"700","15","20","40","7","4","150","0.3","1.3","0.85",2,33608,47944,107029,11669,115936,8407,45607,820,20557,56203,18880,47286,24440
