"",".ID.","nbIterTraces","nbGranular","mu","lambda","nbElite","nbClose","nbIterPenaltyManagement","targetFeasible","penaltyIncrease","penaltyDecrease",".PARENT.","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11"
"1",4,"500","15","20","20","3","6","100","0.3","1.2","0.85",1,29912,67424,688,65600,11040,56397,25743,31250,948,42845,1524
