"",".ID.","nbIterTraces","nbGranular","mu","lambda","nbElite","nbClose","nbIterPenaltyManagement","targetFeasible","penaltyIncrease","penaltyDecrease",".PARENT.","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14"
"1",6,"700","25","20","40","7","8","100","0.4","1.2","0.85",5,45607,815,8460,74391,63276,147615,848,47812,865,117606,45607,815,47812,865
