"",".ID.","nbIterTraces","nbGranular","mu","lambda","nbElite","nbClose","nbIterPenaltyManagement","targetFeasible","penaltyIncrease","penaltyDecrease",".PARENT.","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13"
"1",4,"500","20","25","20","7","2","150","0.2","1.3","0.65",3,8407,160116,990,47812,192331,137604,28940,79121,66360,24216,8407,160237,79315
