"",".ID.","nbIterTraces","nbGranular","mu","lambda","nbElite","nbClose","nbIterPenaltyManagement","targetFeasible","penaltyIncrease","penaltyDecrease",".PARENT.","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14"
"1",10,"700","25","20","20","7","2","100","0.2","1.4","0.75",8,13590,89870,78372,65628,1015,993,100791,25957,87006,11669,13590,89869,25962,87010
