"",".ID.","nbIterTraces","nbGranular","mu","lambda","nbElite","nbClose","nbIterPenaltyManagement","targetFeasible","penaltyIncrease","penaltyDecrease",".PARENT.","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11"
"1",11,"500","15","30","20","7","8","100","0.3","1.4","0.85",1,55539,6460,14971,11040,865,42815,51921,830,155081,10861,861
