"",".ID.","nbIterTraces","nbGranular","mu","lambda","nbElite","nbClose","nbIterPenaltyManagement","targetFeasible","penaltyIncrease","penaltyDecrease",".PARENT.","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11"
"1",9,"500","15","20","40","7","2","150","0.4","1.4","0.75",5,25897,1815,19744,109747,616,815,24236,25743,116331,35309,148269
