"",".ID.","nbIterTraces","nbGranular","mu","lambda","nbElite","nbClose","nbIterPenaltyManagement","targetFeasible","penaltyIncrease","penaltyDecrease",".PARENT.","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14"
"1",9,"500","15","20","20","7","8","150","0.3","1.4","0.85",1,11696,191690,19755,865,25569,1145,990,24184,35414,160060,27042,75045,11040,58617
