"",".ID.","nbIterTraces","nbGranular","mu","lambda","nbElite","nbClose","nbIterPenaltyManagement","targetFeasible","penaltyIncrease","penaltyDecrease",".PARENT.","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11"
"1",11,"500","15","20","20","7","2","150","0.4","1.4","0.85",5,1280,147738,223535,74508,159859,34316,51015,1074,44260,13590,38742
