"",".ID.","nbIterTraces","nbGranular","mu","lambda","nbElite","nbClose","nbIterPenaltyManagement","targetFeasible","penaltyIncrease","penaltyDecrease",".PARENT.","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11"
"1",8,"700","20","20","20","5","2","50","0.3","1.2","0.65",4,107026,19565,820,10179,86369,22904,1145,815,26015,13620,107123
