"",".ID.","nbIterTraces","nbGranular","mu","lambda","nbElite","nbClose","nbIterPenaltyManagement","targetFeasible","penaltyIncrease","penaltyDecrease",".PARENT.","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13"
"1",6,"500","25","20","20","7","2","100","0.2","1.3","0.75",5,1015,75885,616,10933,521,932,12747,686,36449,16876,43887,55041,24294
