"",".ID.","nbIterTraces","nbGranular","mu","lambda","nbElite","nbClose","nbIterPenaltyManagement","targetFeasible","penaltyIncrease","penaltyDecrease",".PARENT.","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14"
"1",1,"250","25","25","20","5","8","100","0.3","1.2","0.75",NA,25569,21809,82909,87221,74385,63166,74106,83626,12747,1075,16876,155162,815,44260
