"",".ID.","nbIterTraces","nbGranular","mu","lambda","nbElite","nbClose","nbIterPenaltyManagement","targetFeasible","penaltyIncrease","penaltyDecrease",".PARENT.","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14"
"1",10,"250","25","25","20","5","8","100","0.4","1.2","0.75",1,830,87397,83593,108325,1377,134892,865,30671,485,65710,24145,1145,1034,42203
