"",".ID.","nbIterTraces","nbGranular","mu","lambda","nbElite","nbClose","nbIterPenaltyManagement","targetFeasible","penaltyIncrease","penaltyDecrease",".PARENT.","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14"
"1",10,"500","20","20","20","7","2","150","0.4","1.2","0.85",8,67032,25870,12747,44256,78363,1524,137229,83059,148013,10883,121493,830,56190,94274
