"",".ID.","nbIterTraces","nbGranular","mu","lambda","nbElite","nbClose","nbIterPenaltyManagement","targetFeasible","penaltyIncrease","penaltyDecrease",".PARENT.","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11"
"1",10,"500","15","30","20","7","8","100","0.3","1.4","0.85",8,1081,38806,13332,115810,42815,25575,24211,1145,60221,19331,1374
