"",".ID.","nbIterTraces","nbGranular","mu","lambda","nbElite","nbClose","nbIterPenaltyManagement","targetFeasible","penaltyIncrease","penaltyDecrease",".PARENT.","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11"
"1",10,"500","25","20","20","7","2","100","0.2","1.4","0.75",6,16876,47812,78885,115859,13590,147777,1338,55539,18880,223866,44374
