"",".ID.","nbIterTraces","nbGranular","mu","lambda","nbElite","nbClose","nbIterPenaltyManagement","targetFeasible","penaltyIncrease","penaltyDecrease",".PARENT.","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13"
"1",9,"500","15","20","20","3","6","100","0.3","1.3","0.75",4,38699,21245,17049,6460,74362,29902,89356,40437,615,63281,106985,147877,134796
